ID,Binomial,Replicate,Included.in.LPR2024,Citation,Class,Order,Family,Genus,Species,Subspecies,Common_name,Location,Country,All_countries,Region,IPBES_region,IPBES_subregion,Latitude,Longitude,Specific_location,System,T_realm,T_biome,FW_realm,FW_biome,M_realm,M_ocean,M_biome,Units,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Native
124519,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Burnett-Curtis Coastal Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,16,29,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,NULL,66,92,15,NULL,0,NULL,NULL,1
124524,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Marlborough Plains,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67301,150.5462,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
124530,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,8,9,6,4,2,9,0,15,25,14,9,12,34,1
124536,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Marlborough Plains,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67301,150.5462,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,2,0,3,0,27,3,12,37,3,14,18,8,3,4,2,1
124540,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Marlborough Plains,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67301,150.5462,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,2,0,8,50,16,11,51,1
124545,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Marlborough Plains,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67301,150.5462,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,0,33,32,51,44,8,50,0,5,0,0,13,5,4,30,NULL,28,1,4,1,1
124548,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Burnett-Curtis Coastal Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
124550,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Moreton Basin,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.75995,152.6081,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
124565,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Herbert,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-18.76298,146.4544,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,211,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
124572,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800,250,60,80,10,NULL,101,210,NULL,35,86,604,NULL,617,463,173,648,28,23,89,12,28,115,0,206,1154,1060,530,522,1
124578,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,7,0,0,54,0,0,0,0,0,0,0,0,6,0,24,0,3,0,0,0,0,2,0,0,0,1,0,1
124584,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,10,37,6,3,14,1,125,82,178,17,44,1
124592,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Burnett-Curtis Coastal Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,2,50,185,NULL,NULL,4,4,3,35,7,1,5,3,19,8,0,2,3,2,0,7,1,9,8,17,1
124595,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Proserpine-Sarina Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-21.09203,149.3839,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,2,2,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,1
124597,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Proserpine-Sarina Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-21.09203,149.3839,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,NULL,0,NULL,NULL,NULL,NULL,2,NULL,78,NULL,NULL,NULL,NULL,NULL,1
124601,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Proserpine-Sarina Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-21.09203,149.3839,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1
124613,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,40,48,56,35,46,88,42,37,61,37,56,56,76,114,82,113,35,106,103,137,96,152,113,78,99,108,109,177,1
124619,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,1
124627,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Karumba Plains,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-16.6887,140.4145,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,992,700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
124632,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,2,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124637,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,2,1,2,1,4,4,0,8,6,NULL,8,0,0,0,0,0,0,0,0,0,0,1
124641,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,0,NULL,0,NULL,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
124645,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,0,3,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1
124653,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,NULL,Red-necked Stint,Burnett-Curtis Coastal Lowlands,Australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,Sample: abundance (counts),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,20,3,21,53,58,44,150,70,121,112,4,3,1,9,0,0,NULL,NULL,0,NULL,0,1
